Year,Month,GPRH,GPRHT,GPRHA,,N3H_SW3,GPRH_RAW,GPRHT_RAW,GPRHA_RAW,,N3H_SW3_NYT,GPRH_RAW_NYT,GPRH_NYT
1979.91666666343,December,148.33,166.01,61.35,,17021,170,157,14,,6421,71,118.35
1979.99999999676,January,208.67,238.58,68.35,,16370,231,217,19,,6158,113,196.40
1980.08333333009,February,119.43,132.20,66.12,,15793,127,116,10,,5805,54,99.56
1980.16666666342,March,79.08,84.38,47.49,,17278,92,81,12,,6283,36,61.33
1980.24999999675,April,167.10,194.80,45.61,,16354,184,177,25,,6069,73,128.74
1980.33333333008,May,100.94,115.01,30.33,,17214,117,110,41,,6147,50,87.06
1980.41666666341,June,102.69,102.99,97.81,,16777,116,96,34,,6049,49,86.70
1980.49999999674,July,78.03,76.33,75.55,,15798,83,67,20,,5439,37,72.81
1980.58333333007,August,109.61,114.32,76.71,,16531,122,105,15,,6031,63,111.80
1980.6666666634,September,114.48,119.37,80.23,,16736,129,111,22,,6015,50,88.97
1980.74999999673,October,148.95,138.22,179.55,,17449,175,134,18,,6498,79,130.12
1980.83333333006,November,104.82,93.71,142.40,,17286,122,90,37,,6456,49,81.23
1980.91666666339,December,116.22,118.84,114.01,,16357,128,108,31,,6137,51,88.94
1980.99999999672,January,82.04,106.98,94.05,,16655,92,99,15,,6469,39,64.53
1981.08333333005,February,96.90,55.12,94.36,,15020,98,46,25,,5706,48,90.04
1981.16666666338,March,99.21,46.82,44.10,,16916,113,44,28,,6457,47,77.91
1981.24999999671,April,131.98,60.12,56.41,,15867,141,53,30,,6132,58,101.24
1981.33333333004,May,171.46,76.84,112.13,,16631,192,71,45,,6532,78,127.81
1981.41666666337,June,187.68,83.21,188.53,,16222,205,75,43,,6898,89,138.09
1981.4999999967,July,151.71,84.41,162.94,,15565,159,73,31,,6388,82,137.39
1981.58333333003,August,131.13,71.24,90.84,,16423,145,65,16,,6763,73,115.53
1981.66666666336,September,125.66,62.45,68.11,,16428,139,57,28,,6644,61,98.27
1981.74999999669,October,174.67,72.79,87.33,,18792,221,76,23,,7276,88,129.45
1981.83333333002,November,213.94,101.71,74.39,,18049,260,102,17,,7304,108,158.26
1981.91666666335,December,201.95,89.09,157.03,,17576,239,87,30,,6904,107,165.88
1981.99999999668,January,131.35,55.87,135.44,,17073,151,53,23,,6532,65,106.51
1982.08333333001,February,168.71,84.05,70.61,,15846,180,74,21,,6038,79,140.04
1982.16666666334,March,211.75,92.26,109.87,,16973,242,87,7,,6259,96,164.16
1982.24999999667,April,337.03,158.77,127.07,,16437,373,145,8,,6398,152,254.28
1982.33333333,May,243.40,122.13,128.68,,17390,285,118,19,,6753,127,201.29
1982.41666666333,June,244.91,131.42,204.25,,16434,271,120,15,,6521,130,213.37
1982.49999999666,July,151.22,56.14,188.78,,16991,173,53,11,,6339,69,116.50
1982.58333332999,August,125.20,61.34,138.25,,16726,141,57,12,,6657,66,106.11
1982.66666666332,September,133.49,51.20,67.90,,17578,158,50,22,,6236,56,96.11
1982.74999999665,October,145.34,60.00,112.30,,18598,182,62,29,,7017,70,106.77
1982.83333332998,November,168.51,79.08,95.42,,17980,204,79,53,,6464,87,144.05
1982.91666666331,December,122.54,53.73,68.83,,18422,152,55,38,,6471,61,100.89
1982.99999999664,January,160.63,65.88,124.11,,18030,195,66,32,,6253,74,126.66
1983.08333332997,February,124.39,55.75,98.42,,17432,146,54,33,,6016,59,104.97
1983.1666666633,March,166.86,66.78,81.85,,19138,215,71,34,,6619,81,130.98
1983.24999999663,April,170.11,69.08,31.81,,16414,188,63,35,,6363,66,111.02
1983.33333332996,May,139.52,70.61,30.80,,19373,182,76,28,,6734,82,130.33
1983.41666666329,June,129.96,51.79,83.23,,17028,149,49,42,,6189,53,91.66
1983.49999999662,July,134.05,47.72,63.12,,17727,160,47,16,,6564,55,89.68
1983.58333332995,August,84.39,36.66,43.99,,18654,106,38,18,,6340,40,67.53
1983.66666666328,September,160.88,77.79,47.76,,18740,203,81,23,,6176,86,149.04
1983.74999999661,October,186.50,84.76,80.50,,20386,256,96,25,,6798,101,159.02
1983.83333332994,November,227.67,107.44,103.30,,20943,321,125,23,,6702,138,220.38
1983.91666666327,December,161.11,73.88,193.18,,20465,222,84,30,,6309,99,167.95
1983.9999999966,January,158.20,69.72,137.24,,20653,220,80,17,,6463,84,139.11
1984.08333332993,February,113.52,63.50,116.96,,20409,156,72,22,,6431,79,131.48
1984.16666666326,March,106.26,39.44,110.07,,22363,160,49,29,,6705,62,98.97
1984.24999999659,April,115.86,40.12,117.77,,21535,168,48,27,,6579,62,100.86
1984.33333332992,May,140.75,56.59,115.62,,22581,214,71,53,,6788,79,124.56
1984.41666666325,June,128.10,41.29,95.82,,21797,188,50,45,,6466,59,97.66
1984.49999999658,July,94.25,42.08,149.49,,20957,133,49,30,,6752,58,91.94
1984.58333332991,August,101.43,45.49,64.18,,18596,127,47,24,,6919,53,81.99
1984.66666666324,September,125.10,65.13,79.65,,16858,142,61,64,,6659,68,109.30
1984.74999999657,October,134.14,74.26,95.65,,17936,162,74,35,,7185,81,120.66
1984.8333333299,November,155.35,68.07,110.21,,16921,177,64,39,,6506,71,116.80
1984.91666666323,December,150.55,71.01,104.14,,16474,167,65,52,,6514,74,121.59
1984.99999999656,January,135.05,78.68,130.44,,17156,156,75,33,,6266,59,100.78
1985.08333332989,February,164.06,108.44,79.59,,15933,176,96,33,,5915,79,142.95
1985.16666666322,March,148.05,93.69,90.88,,18458,185,94,127,,6377,66,110.77
1985.24999999655,April,124.92,68.03,115.15,,18784,158,71,91,,6279,49,83.52
1985.33333332988,May,112.83,70.57,98.71,,20403,155,80,51,,6952,54,83.14
1985.41666666321,June,143.89,77.91,203.74,,19404,188,84,16,,6644,66,106.32
1985.49999999654,July,121.54,57.90,189.45,,17718,145,57,30,,6041,48,85.04
1985.58333332987,August,72.58,48.97,124.27,,18008,88,49,34,,6520,32,52.53
1985.6666666632,September,93.41,56.11,96.23,,18603,117,58,42,,6759,49,77.59
1985.74999999653,October,147.82,86.45,236.39,,20195,201,97,33,,7111,92,138.47
1985.83333332986,November,128.45,84.82,135.21,,19309,167,91,31,,7076,72,108.91
1985.91666666319,December,110.50,71.60,150.30,,19355,144,77,30,,7251,58,85.61
1985.99999999652,January,153.98,91.88,204.14,,19001,197,97,18,,6737,78,123.92
1986.08333332985,February,83.56,43.40,141.32,,17418,98,42,17,,6461,39,64.61
1986.16666666318,March,115.33,72.23,128.29,,19188,149,77,17,,7075,49,74.13
1986.24999999651,April,289.99,142.89,508.17,,18641,363,148,25,,6861,140,218.40
1986.33333332984,May,161.40,98.74,354.65,,19140,208,105,25,,7089,79,119.27
1986.41666666317,June,97.29,56.05,204.26,,18624,122,58,8,,6937,44,67.89
1986.4999999965,July,66.41,41.69,64.29,,18563,83,43,17,,6663,32,51.40
1986.58333332983,August,98.13,51.37,118.29,,18918,125,54,14,,7088,46,69.46
1986.66666666316,September,120.97,71.86,135.02,,18784,153,75,21,,6796,57,89.77
1986.74999999649,October,116.55,72.81,152.70,,20516,161,83,27,,7553,71,100.61
1986.83333332982,November,115.50,72.71,124.31,,19802,154,80,17,,7438,54,77.70
1986.91666666315,December,107.85,72.50,122.57,,18866,137,76,21,,6898,64,99.30
1986.99999999648,January,85.05,79.51,122.05,,18336,105,81,30,,6823,48,75.30
1987.08333332981,February,96.34,102.16,77.77,,17266,112,98,31,,6439,44,73.14
1987.16666666314,March,101.89,109.34,66.41,,19095,131,116,23,,7003,52,79.47
1987.24999999647,April,86.51,88.49,67.76,,18713,108,92,20,,6817,39,61.23
1987.3333333298,May,98.38,96.12,95.76,,19474,129,104,23,,7123,51,76.63
1987.41666666313,June,106.90,109.15,105.69,,17645,127,107,32,,6377,57,95.67
1987.49999999646,July,78.99,88.82,32.72,,18237,97,90,16,,6455,32,53.06
1987.58333332979,August,129.20,146.60,70.27,,18047,157,147,15,,6679,61,97.75
1987.66666666312,September,109.70,120.05,57.57,,18141,134,121,4,,6444,50,83.05
1987.74999999645,October,93.43,99.18,81.44,,19235,121,106,15,,7158,51,76.26
1987.83333332978,November,90.58,86.32,104.99,,19183,117,92,43,,7107,33,49.70
1987.91666666311,December,114.85,123.82,67.63,,18751,145,129,20,,6524,44,72.18
1987.99999999644,January,88.74,89.46,82.83,,18911,113,94,12,,6623,41,66.26
1988.08333332977,February,85.20,73.75,122.26,,18303,105,75,36,,6476,40,66.11
1988.1666666631,March,83.16,74.21,117.70,,19646,110,81,5,,6826,30,47.04
1988.24999999643,April,98.34,99.64,93.11,,18425,121,102,11,,6402,49,81.92
1988.33333332976,May,70.69,68.35,75.54,,19748,94,75,6,,6901,37,57.38
1988.41666666309,June,84.98,82.58,92.61,,18526,106,85,15,,6363,46,77.38
1988.49999999642,July,101.12,93.65,132.13,,18065,123,94,33,,6536,52,85.15
1988.58333332975,August,79.70,85.51,66.71,,17890,96,85,20,,6539,35,57.29
1988.66666666308,September,54.85,51.81,60.77,,18413,68,53,11,,6526,19,31.16
1988.74999999641,October,71.01,82.39,15.18,,19661,94,90,14,,7013,26,39.68
1988.83333332974,November,59.12,58.09,60.18,,18591,74,60,61,,6784,34,53.64
1988.91666666307,December,100.20,83.42,165.19,,19417,131,90,18,,6230,42,72.16
1988.9999999964,January,97.89,105.55,72.30,,20633,136,121,18,,7959,52,69.93
1989.08333332973,February,79.21,87.53,46.81,,19124,102,93,11,,7224,46,68.15
1989.16666666306,March,76.05,66.87,121.68,,22069,113,82,15,,7742,45,62.21
1989.24999999639,April,63.75,74.76,17.21,,21665,93,90,16,,7617,44,61.83
1989.33333332972,May,108.31,122.12,37.87,,21664,158,147,17,,7599,54,76.06
1989.41666666305,June,53.39,59.45,21.74,,20586,74,68,14,,6932,35,54.04
1989.49999999638,July,56.34,55.86,55.13,,20296,77,63,27,,7140,27,40.47
1989.58333332971,August,80.59,73.25,119.26,,20640,112,84,21,,7266,48,70.71
1989.66666666304,September,65.93,62.14,73.58,,20274,90,70,29,,6911,38,58.85
1989.74999999637,October,70.46,77.40,36.38,,22555,107,97,58,,7892,31,42.04
1989.8333333297,November,80.65,86.14,48.06,,21730,118,104,36,,7763,49,67.56
1989.91666666303,December,124.20,113.10,214.98,,21165,177,133,137,,7579,66,93.20
1989.99999999636,January,81.16,84.30,61.66,,21775,119,102,71,,7477,51,73.00
1990.08333332969,February,87.32,90.70,66.33,,20241,119,102,55,,7152,50,74.83
1990.16666666302,March,71.59,79.46,36.96,,22198,107,98,21,,7767,40,55.12
1990.24999999635,April,87.71,95.23,52.86,,21167,125,112,20,,7532,48,68.21
1990.33333332968,May,99.02,107.68,54.50,,21897,146,131,19,,7580,54,76.25
1990.41666666301,June,76.61,78.09,61.13,,20743,107,90,19,,7111,40,60.21
1990.49999999634,July,80.41,87.70,51.40,,20318,110,99,7,,6807,44,69.18
1990.58333332967,August,304.45,356.57,99.01,,20341,417,403,8,,6736,170,270.12
1990.666666663,September,264.68,305.90,76.07,,20592,367,350,16,,6827,159,249.27
1990.74999999633,October,192.01,218.45,95.13,,22740,294,276,11,,8253,155,201.01
1990.83333332966,November,268.93,300.52,196.83,,21980,398,367,14,,7482,204,291.82
1990.91666666299,December,237.56,267.57,126.33,,21257,340,316,9,,7387,167,241.97
1990.99999999632,January,420.17,435.17,461.84,,22127,626,535,12,,7455,271,389.07
1991.08333332965,February,189.71,177.77,251.49,,21056,269,208,13,,7212,105,155.83
1991.16666666298,March,129.57,118.16,180.77,,22695,198,149,23,,7608,66,92.85
1991.24999999631,April,66.22,63.87,71.27,,21979,98,78,18,,7369,38,55.19
1991.33333332964,May,60.56,58.55,64.71,,23054,94,75,10,,7672,38,53.01
1991.41666666297,June,56.23,54.18,64.64,,21924,83,66,15,,7657,34,47.53
1991.4999999963,July,86.44,91.24,66.52,,21305,124,108,16,,7412,50,72.20
1991.58333332963,August,63.68,71.24,24.60,,21223,91,84,13,,6866,42,65.47
1991.66666666296,September,90.78,105.05,27.43,,21760,133,127,7,,7150,50,74.85
1991.74999999629,October,67.45,69.72,53.14,,22459,102,87,5,,7197,34,50.56
1991.83333332962,November,52.36,55.93,38.06,,21559,76,67,9,,7070,30,45.42
1991.91666666295,December,66.16,69.32,48.46,,21550,96,83,34,,7352,32,46.59
1991.99999999628,January,71.30,79.88,30.40,,22081,106,98,11,,7307,42,61.52
1992.08333332961,February,58.65,62.61,42.08,,21272,84,74,30,,6861,32,49.92
1992.16666666294,March,49.26,52.04,41.23,,23518,78,68,17,,7891,33,44.76
1992.24999999627,April,53.82,49.92,76.75,,22353,80,62,22,,7529,28,39.80
1992.3333333296,May,63.51,64.40,58.59,,22916,98,82,28,,7800,37,50.77
1992.41666666293,June,60.04,66.07,34.66,,21516,87,79,34,,7479,34,48.66
1992.49999999626,July,69.32,76.74,50.21,,22282,104,95,22,,7361,39,56.71
1992.58333332959,August,67.78,70.18,52.88,,22567,103,88,25,,7664,44,61.45
1992.66666666292,September,65.83,69.08,44.31,,21882,97,84,24,,7073,47,71.12
1992.74999999625,October,58.49,65.48,22.35,,23363,92,85,9,,7631,43,60.31
1992.83333332958,November,64.39,74.01,16.67,,22374,97,92,20,,7301,44,64.50
1992.91666666291,December,72.43,80.25,31.18,,21530,105,96,17,,6969,37,56.82
1992.99999999624,January,96.29,102.11,114.19,,22204,144,126,28,,7338,70,102.10
1993.08333332957,February,54.11,56.09,39.34,,20859,76,65,21,,6857,29,45.27
1993.1666666629,March,64.72,58.22,100.54,,22258,97,72,24,,6806,35,55.04
1993.24999999623,April,50.88,48.84,56.41,,22477,77,61,19,,7031,20,30.45
1993.33333332956,May,64.96,63.14,71.07,,23090,101,81,19,,7387,20,28.98
1993.41666666289,June,72.58,71.82,93.64,,22305,109,89,64,,7173,42,62.67
1993.49999999622,July,72.32,62.01,116.51,,21766,106,75,26,,7156,33,49.36
1993.58333332955,August,53.02,47.78,75.11,,21848,78,58,15,,7357,19,27.64
1993.66666666288,September,53.59,44.39,85.17,,21895,79,54,29,,7227,30,44.43
1993.74999999621,October,63.66,60.98,73.08,,24495,105,83,30,,8641,43,53.26
1993.83333332954,November,49.40,55.32,28.27,,23750,79,73,12,,7767,25,34.45
1993.91666666287,December,41.89,35.61,62.80,,23753,67,47,14,,7373,24,34.84
1993.9999999962,January,54.73,54.48,55.63,,22794,84,69,15,,7787,38,52.23
1994.08333332953,February,74.86,70.85,100.27,,20830,105,82,25,,6765,41,64.87
1994.16666666286,March,50.39,45.40,68.13,,22991,78,58,29,,7517,33,46.99
1994.24999999619,April,58.63,53.08,81.23,,22038,86,65,33,,7091,27,40.75
1994.33333332952,May,50.37,47.90,60.84,,23295,79,62,28,,7966,26,34.93
1994.41666666285,June,60.50,60.28,64.15,,22093,90,74,12,,7416,29,41.85
1994.49999999618,July,88.43,54.81,216.98,,22002,131,67,22,,7658,48,67.09
1994.58333332951,August,47.55,37.28,91.31,,21240,68,44,10,,7374,16,23.22
1994.66666666284,September,69.98,74.83,51.69,,21646,102,90,25,,7101,34,51.25
1994.74999999617,October,83.22,80.06,92.52,,23380,131,104,9,,8185,50,65.38
1994.8333333295,November,53.52,42.44,99.56,,22476,81,53,18,,7652,29,40.56
1994.91666666283,December,58.22,63.08,41.28,,21688,85,76,12,,7085,23,34.75
1994.99999999616,January,43.85,42.67,46.71,,22355,66,53,11,,7625,37,51.94
1995.08333332949,February,32.08,27.39,54.93,,20371,44,31,18,,6681,21,33.64
1995.16666666282,March,44.67,36.09,81.29,,22941,69,46,15,,7769,30,41.33
1995.24999999615,April,48.14,36.08,92.25,,23447,76,47,14,,8304,23,29.64
1995.33333332948,May,43.47,27.12,105.96,,23230,68,35,21,,7746,19,26.25
1995.41666666281,June,50.54,40.56,92.30,,22630,77,51,35,,7723,18,24.95
1995.49999999614,July,37.60,37.43,40.46,,22121,56,46,36,,8016,20,26.70
1995.58333332947,August,50.00,43.17,75.69,,21682,73,52,26,,7711,22,30.54
1995.6666666628,September,29.86,26.91,38.45,,19399,39,29,8,,6410,16,26.72
1995.74999999613,October,41.53,34.79,64.37,,28969,81,56,6,,13419,39,31.11
1995.83333332946,November,30.04,28.96,30.87,,21750,44,35,15,,7443,14,20.13
1995.91666666279,December,36.18,30.85,60.57,,22169,54,38,11,,7725,16,22.17
1995.99999999612,January,40.88,40.60,40.39,,22165,61,50,8,,7726,24,33.25
1996.08333332945,February,44.12,44.28,38.09,,21543,64,53,23,,7263,27,39.79
1996.16666666278,March,54.71,52.72,59.59,,22533,83,66,17,,7361,32,46.53
1996.24999999611,April,55.83,54.12,56.08,,19951,75,60,19,,5148,25,51.98
1996.33333332944,May,39.34,36.20,51.23,,20384,54,41,8,,5456,23,45.12
1996.41666666277,June,39.59,28.60,80.29,,19509,52,31,7,,5430,21,41.39
1996.4999999961,July,62.41,43.74,132.18,,19752,83,48,25,,5453,33,64.77
1996.58333332943,August,63.63,46.08,140.31,,19137,82,49,9,,4934,34,73.75
1996.66666666276,September,77.10,73.81,100.68,,19263,100,79,8,,5159,41,85.06
1996.74999999609,October,41.53,43.26,29.27,,20385,57,49,13,,5240,22,44.94
1996.83333332942,November,47.28,51.76,22.98,,19473,62,56,8,,4975,24,51.63
1996.91666666275,December,49.20,44.96,60.76,,18415,61,46,11,,5075,26,54.83
1996.99999999608,January,40.78,37.86,47.94,,17115,47,36,19,,5100,13,27.28
1997.08333332941,February,42.91,44.26,36.68,,16267,47,40,14,,4887,15,32.85
1997.16666666274,March,65.33,56.84,96.75,,17732,78,56,8,,5541,31,59.88
1997.24999999607,April,47.67,41.56,71.41,,17756,57,41,14,,5471,20,39.13
1997.3333333294,May,57.60,50.86,78.52,,18049,70,51,13,,5520,25,48.47
1997.41666666273,June,37.73,38.61,33.69,,17713,45,38,8,,5510,19,36.91
1997.49999999606,July,38.04,38.92,29.72,,17572,45,38,37,,5302,21,42.39
1997.58333332939,August,51.86,39.28,101.75,,18328,64,40,23,,5418,26,51.36
1997.66666666272,September,32.48,30.51,36.71,,18289,40,31,35,,5583,18,34.51
1997.74999999605,October,27.33,25.95,29.67,,20110,37,29,20,,6168,17,29.50
1997.83333332938,November,86.29,92.33,50.76,,19104,111,98,28,,5775,44,81.55
1997.91666666271,December,45.55,47.72,31.02,,19236,59,51,11,,5790,13,24.03
1997.99999999604,January,69.22,76.02,39.83,,20599,96,87,10,,5732,39,72.82
1998.08333332937,February,165.28,189.11,73.36,,19319,215,203,23,,5339,77,154.36
1998.1666666627,March,59.04,60.61,48.84,,21383,85,72,17,,5964,25,44.87
1998.24999999603,April,47.20,50.26,28.73,,20769,66,58,18,,5758,25,46.47
1998.33333332936,May,78.82,83.79,48.62,,21479,114,100,24,,6038,43,76.22
1998.41666666269,June,83.30,89.23,48.56,,19968,112,99,19,,5720,40,74.85
1998.49999999602,July,50.09,55.27,30.04,,19864,67,61,13,,5641,24,45.54
1998.58333332935,August,101.31,97.31,139.45,,19791,135,107,31,,5772,40,74.17
1998.66666666268,September,78.58,77.76,83.28,,20600,109,89,8,,5846,38,69.57
1998.74999999601,October,87.97,79.12,120.81,,21611,128,95,13,,6156,46,79.98
1998.83333332934,November,91.87,97.41,72.09,,20692,128,112,28,,6150,42,73.09
1998.91666666267,December,99.02,97.05,102.39,,20399,136,110,15,,5987,43,76.87
1998.999999996,January,60.70,64.81,39.93,,20551,84,74,11,,6110,26,45.54
1999.08333332933,February,56.36,58.81,39.32,,18973,72,62,19,,5420,21,41.47
1999.16666666266,March,66.57,68.66,81.81,,20972,94,80,9,,5977,25,44.77
1999.24999999599,April,51.67,48.51,62.14,,20407,71,55,8,,5993,15,26.79
1999.33333332932,May,48.10,42.63,64.90,,20687,67,49,18,,6129,21,36.67
1999.41666666265,June,48.76,37.27,90.42,,19798,65,41,10,,5920,28,50.62
1999.49999999598,July,46.45,40.34,73.87,,19185,60,43,8,,5673,20,37.73
1999.58333332931,August,45.61,43.30,49.64,,19535,60,47,12,,5831,29,53.23
1999.66666666264,September,76.86,66.40,118.49,,19516,101,72,23,,5776,35,64.86
1999.74999999597,October,52.99,58.30,28.01,,21301,76,69,14,,6328,31,52.43
1999.8333333293,November,50.99,50.72,49.69,,19516,67,55,11,,5831,22,40.38
1999.91666666263,December,73.70,69.47,104.69,,19950,99,77,10,,5913,32,57.92
1999.99999999596,January,44.03,41.60,56.22,,19901,59,46,14,,6077,24,42.27
2000.08333332929,February,44.61,43.63,43.24,,18978,57,46,15,,5667,29,54.77
2000.16666666262,March,71.02,70.58,67.78,,20911,100,82,13,,6093,38,66.75
2000.24999999595,April,46.55,48.09,34.49,,19461,61,52,22,,5875,24,43.72
2000.33333332928,May,48.88,52.85,30.21,,19751,65,58,22,,6002,36,64.20
2000.41666666261,June,66.43,66.63,69.03,,19451,87,72,21,,5823,33,60.66
2000.49999999594,July,31.77,29.94,35.46,,21038,45,35,20,,5761,13,24.15
2000.58333332927,August,32.07,32.25,27.41,,21767,47,39,124,,5821,17,31.26
2000.6666666626,September,55.59,57.63,40.37,,22175,83,71,139,,6122,21,36.71
2000.74999999593,October,62.41,59.00,72.10,,23796,100,78,83,,6490,40,65.97
2000.83333332926,November,35.71,32.86,46.50,,22458,54,41,85,,6205,20,34.50
2000.91666666259,December,41.54,43.74,37.62,,21811,61,53,59,,6057,26,45.94
2000.99999999592,January,48.70,51.15,32.61,,22872,75,65,36,,5715,28,52.44
2001.08333332925,February,51.44,50.22,50.24,,20786,72,58,47,,5222,19,38.94
2001.16666666258,March,50.05,49.91,47.73,,23440,79,65,50,,5781,28,51.84
2001.24999999591,April,65.26,69.40,43.48,,22303,98,86,49,,5583,33,63.26
2001.33333332924,May,51.94,46.26,69.15,,23731,83,61,46,,6384,31,51.97
2001.41666666257,June,58.21,57.57,73.93,,22199,87,71,53,,6140,35,61.01
2001.4999999959,July,55.38,51.56,71.23,,21991,82,63,20,,6077,35,61.64
2001.58333332923,August,50.46,46.06,65.82,,22665,77,58,43,,6104,31,54.36
2001.66666666256,September,292.75,273.15,415.31,,22272,439,338,50,,6117,151,264.21
2001.74999999589,October,329.07,315.43,432.65,,23965,531,420,31,,6987,217,332.41
2001.83333332922,November,191.52,184.28,265.24,,23343,301,239,34,,6659,97,155.91
2001.91666666255,December,195.08,178.90,281.36,,22535,296,224,39,,6634,114,183.92
2001.99999999588,January,141.31,135.28,191.20,,23017,219,173,44,,6236,74,127.01
2002.08333332921,February,114.54,114.02,123.27,,21784,168,138,141,,5903,62,112.42
2002.16666666254,March,124.60,120.95,146.33,,23959,201,161,116,,6599,68,110.29
2002.24999999587,April,153.38,148.86,166.74,,22367,230,185,50,,6349,88,148.35
2002.3333333292,May,146.36,147.81,157.98,,23136,228,190,36,,6423,88,146.64
2002.41666666253,June,183.58,193.35,154.23,,22248,275,239,34,,6337,114,192.54
2002.49999999586,July,107.02,90.70,186.20,,21232,153,107,31,,5991,49,87.54
2002.58333332919,August,109.21,115.60,69.43,,21487,158,138,27,,5946,49,88.20
2002.66666666252,September,238.04,266.41,140.46,,22836,366,338,20,,6429,133,221.42
2002.74999999585,October,246.50,269.81,153.60,,24281,403,364,23,,6841,182,284.75
2002.83333332918,November,179.37,196.46,95.97,,24094,291,263,30,,6521,113,185.47
2002.91666666251,December,178.50,193.55,106.95,,23713,285,255,20,,6492,118,194.54
2002.99999999584,January,282.23,320.51,119.92,,24259,461,432,21,,6390,178,298.14
2003.08333332917,February,374.06,428.43,146.31,,22433,565,534,41,,5981,234,418.74
2003.1666666625,March,448.48,462.79,417.35,,25201,761,648,43,,6873,295,459.39
2003.24999999583,April,268.30,248.38,361.84,,23912,432,330,32,,6610,174,281.74
2003.33333332916,May,139.90,134.72,156.84,,23781,224,178,37,,6451,82,136.05
2003.41666666249,June,107.73,105.36,113.91,,23574,171,138,37,,6238,55,94.37
2003.49999999582,July,85.91,81.07,111.99,,22646,131,102,45,,5854,48,87.76
2003.58333332915,August,97.64,94.81,100.67,,22969,151,121,54,,6039,52,92.16
2003.66666666248,September,92.70,93.49,87.91,,22911,143,119,38,,5782,54,99.96
2003.74999999581,October,67.87,68.78,58.77,,25384,116,97,27,,6203,37,63.84
2003.83333332914,November,58.00,54.25,72.83,,23556,92,71,21,,5922,32,57.83
2003.91666666247,December,113.36,115.52,97.05,,23060,176,148,25,,5803,57,105.13
2003.9999999958,January,85.98,88.76,63.98,,23318,135,115,15,,5810,53,97.64
2004.08333332913,February,79.34,81.96,68.59,,22838,122,104,18,,5712,42,78.70
2004.16666666246,March,103.58,98.13,129.27,,23660,165,129,14,,5864,60,109.51
2004.24999999579,April,166.23,176.85,137.02,,23408,262,230,22,,5714,95,177.95
2004.33333332912,May,98.85,98.29,101.84,,23440,156,128,23,,5947,59,106.18
2004.41666666245,June,118.08,116.41,123.97,,22263,177,144,40,,5785,50,92.51
2004.49999999578,July,113.81,111.46,122.96,,22445,172,139,23,,5855,66,120.65
2004.58333332911,August,156.71,157.62,143.39,,23409,247,205,27,,5919,98,177.21
2004.66666666244,September,109.00,95.93,175.97,,22889,168,122,36,,5672,61,115.11
2004.74999999577,October,100.81,98.17,114.53,,24751,168,135,20,,6475,64,105.79
2004.8333333291,November,73.99,69.83,88.79,,22684,113,88,24,,5751,48,89.33
2004.91666666243,December,74.00,73.81,69.07,,22678,113,93,39,,5842,44,80.61
2004.99999999576,January,71.78,69.12,80.47,,23175,112,89,17,,5812,43,79.19
2005.08333332909,February,79.09,85.11,51.37,,21783,116,103,14,,5361,43,85.85
2005.16666666242,March,59.87,59.09,55.80,,24058,97,79,24,,5975,29,51.95
2005.24999999575,April,51.99,52.89,45.13,,23139,81,68,22,,5850,32,58.55
2005.33333332908,May,60.33,56.18,70.17,,23385,95,73,41,,5946,37,66.60
2005.41666666241,June,60.04,54.57,75.39,,22757,92,69,45,,5680,32,60.30
2005.49999999574,July,112.78,106.93,133.28,,22386,170,133,56,,5686,69,129.88
2005.58333332907,August,69.31,68.19,79.27,,21644,101,82,17,,5422,36,71.06
2005.6666666624,September,58.02,50.23,86.47,,23293,91,65,28,,5737,39,72.76
2005.74999999573,October,85.71,80.71,111.49,,24085,139,108,21,,5839,66,120.98
2005.83333332906,November,59.83,58.32,65.33,,22836,92,74,16,,5518,31,60.13
2005.91666666239,December,60.74,55.20,79.58,,22497,92,69,30,,5480,35,68.36
2005.99999999572,January,71.94,59.16,125.82,,23122,112,76,22,,5647,38,72.02
2006.08333332905,February,70.35,72.47,60.07,,21110,100,85,17,,5174,37,76.54
2006.16666666238,March,65.55,69.61,43.90,,23789,105,92,20,,5710,36,67.48
2006.24999999571,April,72.82,70.76,79.08,,22637,111,89,29,,5612,35,66.75
2006.33333332904,May,74.71,73.56,73.70,,22265,112,91,23,,5598,37,70.74
2006.41666666237,June,77.77,63.92,139.25,,21963,115,78,21,,5481,38,74.20
2006.4999999957,July,120.63,115.41,159.44,,21053,171,135,23,,5514,56,108.70
2006.58333332903,August,120.70,104.71,192.88,,21699,176,126,23,,5413,68,134.46
2006.66666666236,September,90.05,96.91,57.38,,22099,134,119,20,,5657,49,92.71
2006.74999999569,October,87.85,85.64,89.53,,23331,138,111,16,,5931,49,88.42
2006.83333332902,November,62.69,60.30,68.16,,22981,97,77,21,,5627,31,58.96
2006.91666666235,December,61.86,61.93,54.04,,22088,92,76,18,,5652,31,58.70
2006.99999999568,January,102.19,103.47,101.30,,22092,152,127,23,,5543,51,98.48
2007.08333332901,February,81.39,82.78,80.29,,20438,112,94,25,,5062,47,99.38
2007.16666666234,March,55.57,55.46,55.82,,22719,85,70,16,,5765,45,83.54
2007.24999999567,April,75.85,73.35,76.96,,19384,99,79,12,,5526,29,56.17
2007.333333329,May,114.19,106.88,135.22,,15997,123,95,11,,5582,39,74.78
2007.41666666233,June,85.92,83.30,94.53,,18153,105,84,23,,5561,42,80.84
